用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
十之八九往前走,男,回复 @一只萌萌新-- :我人身攻击都来了。孩子你无敌了,罗辑02,二级评论,6,1,2024-11-03 12:40:11
子运6,保密,回复 @十之八九往前走 :你这不就是在诡辩吗，自己说话都能把自己绕进去,罗辑02,二级评论,4,1,2024-11-03 12:40:58
Aliention,保密,回复 @十之八九往前走 :“普遍存在”这就是你“实事求是”的素质？请问你是认为亚里士多德的逻辑学诡辩了，还是巴门尼德的本体论在诡辩？,罗辑02,二级评论,5,3,2024-11-03 12:41:01
Aliention,保密,回复 @十之八九往前走 :你的统计样本来源于哪里？怎么得出的“普遍存在”的结论？我猜测你是从一帮半吊子口中的胡扯得到这个答案的，那我回敬你，做错算术题的同学更不在少数！要我说数学不严谨，还是某些人不严谨呢？,罗辑02,二级评论,5,0,2024-11-03 12:42:26
冰女,保密,回复 @Aliention :那位大聪明的发言恰好证明了人文学科的重要性，说的话自己都看不懂了已经[吃瓜],罗辑02,二级评论,6,1,2024-11-03 12:45:09
十之八九往前走,男,"回复 @Aliention :那么我反问你，请问你觉得是现在自媒体和某些公众媒体断章取义带节奏的情况不是诡辩。
还是说法庭上货拉拉案这种判决不是律师诡辩的结果？",罗辑02,二级评论,6,1,2024-11-03 12:45:37
久岛鸥official,保密,Faker！（一语双关）,罗辑02,二级评论,6,0,2024-11-03 12:45:54
Aliention,保密,回复 @冰女 :典型的半瓶子晃荡，肚子里没有墨水还喜欢到处招摇，说句不好听的，就是求批评，再不好听点，求骂。,罗辑02,二级评论,5,1,2024-11-03 12:46:25
十之八九往前走,男,回复 @Aliention :哦原来现在的新闻都是没人看的，法律事件都是没人关注的。我是在胡扯污蔑[吃瓜],罗辑02,二级评论,6,1,2024-11-03 12:47:11
Aliention,保密,回复 @十之八九往前走 :你自己不是说的很清楚了吗？你确实修修逻辑吧？你自己不是把答案自己说出来了吗？？？你自己也知道问题是人不是学科，你到底把自己绕进什么莫比乌斯环了啊？[疑惑],罗辑02,二级评论,5,0,2024-11-03 12:48:09
一只萌萌新--,男,回复 @十之八九往前走 :反正这个评论区你已经成功的把中立人士干成反对派了。接下来就是越来越多的人对你的谩骂。下次上网留个心眼。人对人你撒泼打滚有用。但是这是评论区。最不缺的就是骂你的,罗辑02,二级评论,6,1,2024-11-03 12:49:16
Aliention,保密,回复 @十之八九往前走 :一句话，有人做错数学题，不代表数学学科有问题，有人装作数学牛逼被揭穿，不代表数学自己“品德低下”,罗辑02,二级评论,5,0,2024-11-03 12:49:26
薇尔莉特三笠,保密,回复 @Aliention :他这个是很经典的马克思韦伯式的观点，卡尔波普尔更是这种思维的集大成，《历史决定论的贫困》把这种观点暴露无遗，他不看这些人的著作当然不知道自己的错误，所以才能说出“诡辩是文科的事”，因为他的整个世界观就是孤立片面去看问题,罗辑02,二级评论,6,2,2024-11-03 12:49:55
新世纪fx战士,保密,回复 @十之八九往前走 :？？？相信在座的各位都有正常的阅读理解，我也不想说什么了，人身攻击大可不必，我认为真诚谦虚的人，不管文理都会尽最大努力对人描述自己的观点，还有“没有我的回复哪来你的评论”的诡辩还给你[熊猫夏日荷塘_点赞]PS.看到的人不要觉得我认为贬低数理化，这个时代显然数理化更显性更重要,罗辑02,二级评论,6,0,2024-11-03 12:50:17
十之八九往前走,男,回复 @一只萌萌新-- :中立人士都来了蚌埠住了。那我在游戏评论区见过的骂我的《中立人士》可太多了。喜欢《顺风局》搞《人数压制》这一套对我来说没用，洗洗睡吧孩子,罗辑02,二级评论,6,1,2024-11-03 12:51:35
你所仰望的那片天空,保密,数学和物理是骗不了人的，你会就是会，不会就是不会[OK],罗辑02,二级评论,6,1,2024-11-03 12:52:43
十之八九往前走,男,回复 @Aliention :你才要修修逻辑好吧？诡辩本身就是形容人的，哪有用来形容抽象概念的？,罗辑02,二级评论,6,1,2024-11-03 12:53:29
超级书虫子,保密,"回复 @十之八九往前走 :你的观点以偏概全了。
哲学是有很多派系的，我不否认部分派系是诡辩的。因为产生于古代的最早的哲学，是当时一切知识的总汇。是唯心的，形而上学的。例如古希腊的唯物论、黑格尔的辩证法等。
但是马列哲学是唯一科学和彻底革命的哲学。从唯物辩证法的的科学性方面看，它是各门学科成果的概括和总结，它正确地反映世界发展的最一般的规律。",罗辑02,二级评论,5,0,2024-11-03 12:56:07
ナーシサス_,保密,回复 @心若比邻1111 :别说难过这种话，是好事啊[汤圆],罗辑02,二级评论,6,0,2024-11-03 12:56:26
一只萌萌新--,男,回复 @十之八九往前走 :那你既然这样了我就不说什么了。论据是明确的。结局是明确的。你嘴硬不嘴硬已经改变不了事实了,罗辑02,二级评论,6,0,2024-11-03 12:57:14
庭玥喵喵,保密,回复 @江右霾郎 : 我勒个立体防御啊，没事孩子，不怪你去玩吧,罗辑02,二级评论,5,1,2024-11-03 12:57:34
逻辑建构师,男,回复 @十之八九往前走 :诡辩的是人，不是知识啊宝子,罗辑02,二级评论,6,0,2024-11-03 12:59:53
十之八九往前走,男,"回复 @逻辑建构师 :这里说的不就是人吗？
😳
数理化造假一眼就能被识破，但是一个诡辩的新闻/判决/哲学毒鸡汤却能害人很久让人深信不疑",罗辑02,二级评论,6,1,2024-11-03 13:02:59
江右霾郎,保密,回复 @庭玥喵喵 :小屁孩还是去写作业吧,罗辑02,二级评论,5,0,2024-11-03 13:03:05
江右霾郎,保密,回复 @庭玥喵喵 :看不懂别人说什么就急着丢人现眼了,罗辑02,二级评论,5,0,2024-11-03 13:03:47
Aliention,保密,回复 @逻辑建构师 :我浪费时间跟他解释我都觉得在浪费生命，还好他把我拉黑了。你看看他的话吧“一眼识破”我都要笑出声来了。出现这种情况只能说明我们义务教育的人文社科还不够导致的[笑哭]。,罗辑02,二级评论,5,0,2024-11-03 13:06:07
苟日D,男,回复 @十之八九往前走 :真正的哲学也不诡辩，,罗辑02,二级评论,5,1,2024-11-03 13:07:58
tiyokchen,保密,回复 @布茶- :早就看出来了，阿里这种赛制，看出门道的绝对不止王润秋一人，可能很多人都是团队一起上的，但是王玩大了，阿里想借这个中专生炒一把，我感觉王是不乐意的，但是姜淡然处之，这就把王架火上去了，你本来就是进厂的命，失败了还是进厂，我可是老师，是事业单位，我可完辣[大哭],罗辑02,二级评论,5,4,2024-11-03 13:08:23
移民b站的流浪者,保密,好耶，我记得还有一句“君若不信，可亲自验看”（如果你对上面的话半信半疑，那不妨带着疑问继续探研下去吧。到时候你也会拍着这本书说“编者还废欠功夫”）终于胜利啦兄弟们[星星眼],罗辑02,二级评论,4,0,2024-11-03 13:09:41
wwbaozi,保密,回复 @十之八九往前走 :是的，文科和艺术，可以硬捧，可以造假，但是理工科，不会就是不会。。。[灵魂出窍][灵魂出窍][灵魂出窍],罗辑02,二级评论,6,1,2024-11-03 13:11:06
BestRyze,男,回复 @新世纪fx战士 :马克思本人高数很强的[doge],罗辑02,二级评论,6,0,2024-11-03 13:13:22
新世纪fx战士,保密,回复 @BestRyze :这我倒是不了解，说实话把某项专业单纯分文理我觉得很粗暴，很刻板印象。数学锻炼逻辑思维，哲学指导具体实践，我认为只要深入具体专业大家都能感受到，所以一直很讨厌单纯贬低某类学科的行为，爱因斯坦也说过科学无法完全脱离哲学。当然这个时代数理化更重要也是事实,罗辑02,二级评论,6,1,2024-11-03 13:24:25
啾玖玖啾咪啾咪,保密,回复 @江右霾郎 :新中国也是诞生于物质基础上的,罗辑02,二级评论,5,0,2024-11-03 13:26:48
汉相武乡侯,保密,回复 @十之八九往前走 :懒得骂，通知你一声[吃瓜],罗辑02,二级评论,4,0,2024-11-03 13:34:58
江右霾郎,保密,回复 @啾玖玖啾咪啾咪 :嗯，你父母生你的时候是不是还学了生物学,罗辑02,二级评论,5,1,2024-11-03 13:35:11
BestRyze,男,回复 @新世纪fx战士 :大家其实更多反感的是所谓的人生哲学，过于虚无缥缈了，但是马克思这种唯物哲学其实是很受理工人欢迎的,罗辑02,二级评论,6,2,2024-11-03 13:36:27
人界第一贱修,保密,阿里就是想比赛分担热度吧[吃瓜],罗辑02,二级评论,5,0,2024-11-03 13:39:57
bili_17630221,男,回复 @Link-2017 :其实人们对哲学争议也很大，主要原因是有一部分科学家对哲学持否定的态度。,罗辑02,二级评论,5,1,2024-11-03 13:46:19
bili_17630221,男,回复 @无语猫猫奶淇琳 :哲学就是一个筐，啥破烂都能往里装。,罗辑02,二级评论,5,1,2024-11-03 13:49:01
顶级姜饼超人,保密,回复 @十之八九往前走 :把诡辩理解成为文科的学术造假不就行了。文科确实多诡辩，但是这些诡辩是可以通过基础的逻辑推论加以纠正的，如果一些反直觉反常识的文科结论经的起严谨的逻辑推导，那么它自然不是诡辩，而是一种有待验证的理念，就像是理工科里那些难以证明的推论一样。,罗辑02,二级评论,4,1,2024-11-03 13:49:38
donking0118,男,眼见为实,罗辑02,二级评论,6,0,2024-11-03 13:51:41
故事止于霜秋,保密,眼见为实啊，眼见为实,罗辑02,二级评论,6,0,2024-11-03 13:57:00
新世纪fx战士,保密,回复 @BestRyze :其实还是看书比较好，网上的信息都太琐碎武断了，近代有很多出色的哲学家的和社科观点，小声说我觉得义务教育阶段只重点介绍马哲有点浅，可能跟教学资源、目标也有关吧,罗辑02,二级评论,6,0,2024-11-03 13:58:32
__赵志和__,男,回復 @十之八九往前走 :数理化也是哲学创造出来的，给你诡辩完了是吧,罗辑02,二级评论,6,1,2024-11-03 14:05:36
沧河鹿鸣,男,回复 @灰发魔女-伊蕾娜 :blg啊开局2比1领先后面被翻了,罗辑02,二级评论,5,0,2024-11-03 14:16:01
传奇牢鹰,保密,tm的能对线13页 tmd也是逆天了,罗辑02,二级评论,5,0,2024-11-03 14:17:51
回家咯进来,保密,回复 @WMS-Oreqilang :别把文科和艺术混为一谈了，两个根本不是一个东西，知道什么叫社会科学吗？,罗辑02,二级评论,5,0,2024-11-03 14:19:50
诶呀手滑,男,回复 @草莓牛奶骑士 :倒不至于侮辱吧 诡辩也曾推动了哲学的发展 甚至是哲学史的一部分,罗辑02,二级评论,6,0,2024-11-03 14:23:52
饺子主义者,保密,回复 @三个gunners :对，其实应该按照你的幻想做判断，你梦见啥世界上就会发生啥，我的上帝@三个gunners,罗辑02,二级评论,6,0,2024-11-03 14:30:13
图灵电子废墟,男,回复 @新世纪fx战士 : 现在看来人文社科也非常重要，不然会被从业者牵着鼻子走。专业与专业间的延续的生产生活割裂非常严重。,罗辑02,二级评论,4,0,2024-11-03 14:53:27
十之八九往前走,男,回复 @__赵志和__ :首先，我认同你说的数理化是基于哲学的观点。其次，我们义务教育的第一学科是语文，语文里面有个非常重要的大项叫做，阅，读，理，解,罗辑02,二级评论,6,0,2024-11-03 14:54:02
削申克の九叔,男,我们也有自己的Faker！,罗辑02,二级评论,5,0,2024-11-03 15:02:28
无忧为悦,保密,姜萍：什么李相赫，我是数学faker!,罗辑02,二级评论,6,0,2024-11-03 15:16:17
苟日D,男,回复 @tiyokchen :朴实无华的话语,罗辑02,二级评论,5,0,2024-11-03 15:23:27
给你补俩damn,保密,回复 @三个gunners :你在自以为很高深的话语中想表达什么,罗辑02,二级评论,4,0,2024-11-03 15:25:20
三个gunners,保密,回复 @给你补俩damn :你这句话不就是你的幻想吗，你认为我是这样我就是这样了，你在想什么？,罗辑02,二级评论,6,0,2024-11-03 15:39:02
给你补俩damn,保密,回复 @三个gunners :我错了[大哭]我反思[大哭]你才是goat,罗辑02,二级评论,4,0,2024-11-03 15:46:28
捞鼠_,男,回复 @Aliention :这种人是这样的，自己的观点自己说不明白，让人骂了才开始一边防一边找补了[喜极而泣],罗辑02,二级评论,5,0,2024-11-03 15:50:47
TheSailofTheseus,男,回复 @ww指尖 :对喽,罗辑02,二级评论,6,0,2024-11-03 16:40:34
TheSailofTheseus,男,回复 @十之八九往前走 :我认同你1楼说的话但是不认同这楼说的话，哲学研究更是是一种视野，你可以看看现代的科学哲学，可以改变你对哲学的看法。,罗辑02,二级评论,6,0,2024-11-03 16:49:57
三个gunners,保密,回复 @给你补俩damn :什么是goat?,罗辑02,二级评论,6,0,2024-11-03 17:16:12
十之八九往前走,男,"回复 @TheSailofTheseus :首先我说的哲学是和法律，新闻放一起的狭义哲学。我说他有很多诡辩成份，其中代表就是类似意林读者的毒鸡汤。让人觉得很有道理。

你要说广义哲学那几乎是等同于人类文明那没得说。",罗辑02,二级评论,6,0,2024-11-03 17:33:46
逻辑建构师,男,回复 @Aliention : 他那一句话就让我明白了，我根本说不通他，根本没开窍，心智水平有限。放下助人情节，尊重他人命运。,罗辑02,二级评论,6,0,2024-11-03 18:33:47
逻辑建构师,男,回复 @十之八九往前走 : 大哥，你不埋怨写诡辩新闻的人，却埋怨一段文字的排列组合。跟杀了人喊非我之罪，兵之罪也，有什么区别。,罗辑02,二级评论,6,0,2024-11-03 18:35:36
十之八九往前走,男,回复 @逻辑建构师 :大哥你是真看不懂人话，你只能和他坐一桌玩去了,罗辑02,二级评论,6,0,2024-11-03 18:39:58
Aliention,保密,回复 @逻辑建构师 :hhh他都把我一个一没急二没骂三劝他多学习的人拉黑了我自然就知道什么货色了。辛苦了xd，这就是我一直认为加强义务教育是重中之重的理由啊[笑哭],罗辑02,二级评论,5,0,2024-11-03 20:20:40
