用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
沈图途,男,那件事这么火。还有一个原因是，某个阶层的人需要造神，需要普通家庭普通学校的学生逆袭，告诉大家只要你努力，就算是普通家庭普通学校的学生也可以逆袭成功。然后让大家全报涟水中专[doge][doge],不够涩,二级评论,5,0,2024-11-19 04:36:50
l潇寻,保密,懂了，姜萍没完成系统给的任务，系统爆炸了,,一级评论,5,5737,2024-11-03 18:47:18
peng1123456,保密,[笑哭][笑哭],l潇寻,二级评论,2,26,2024-11-03 18:47:31
吴中微,保密,系统可没这么好打发[doge_金箍][doge_金箍][doge_金箍],l潇寻,二级评论,6,146,2024-11-03 20:24:16
赛雷八分钟,男,[笑哭]被系统抹杀了是吧,l潇寻,二级评论,6,291,2024-11-03 22:22:29
执笔妙词话,保密,系統啥任務？愚者的晉升儀式？,l潇寻,二级评论,5,34,2024-11-04 01:15:53
笑面书生-,保密,这才是正解，造神阶段正好是中考分流的阶段。职高出来个神就是告诉大家职高和普高一样也能发光发热，结果“系统”发现用户太聪明了，那不如直接摊牌了，反正很少人会觉得系统有问题。,l潇寻,二级评论,6,1147,2024-11-04 06:59:29
老婆我来喽,保密,触发系统清洗程序,l潇寻,二级评论,6,71,2024-11-04 07:20:31
你萌的小粉丝儿,保密,回复 @执笔妙词话 :愚弄大众（？,l潇寻,二级评论,6,27,2024-11-04 08:22:07
thexlee,保密,是姜的老师没完成，师表系统。,l潇寻,二级评论,6,54,2024-11-04 09:38:35
喵喵大人Pro,保密,[奥比岛_喜欢],l潇寻,二级评论,6,3,2024-11-04 09:57:58
醉酒的海棠,保密,意思是和送外卖赚了300万一个性质的?[doge_金箍],l潇寻,二级评论,3,48,2024-11-04 10:17:13
CipherB7R,女,回复 @CipherB7R :[微笑],l潇寻,二级评论,6,2,2024-11-04 10:22:17
明诚主,保密,回复 @笑面书生- :谁不懂啊，你懂你能做一件事吗，你最多在某某软件留个言，你连寻找志同道合之人都费劲，你老婆孩子就是你的软肋[doge_金箍],l潇寻,二级评论,5,14,2024-11-04 12:06:13
剑圣莱茵哈鲁特,保密,"回复 @醉酒的海棠 :差不多
政府近几年绞尽脑汁想推职业教育（从长远来讲，是对的，像德国就是很好的例子。但事实上当下国内的社会风气和职高大专的现实生资师资根本不允许，进去的很多是逆天玩意怎么可能好）
看到有姜萍这样的人跳出来自然是想着捧一下造个热度，至少吸一波暴发户（家长有钱但学历没有对这方面认知不全而孩子又不怎么会读书的）
但从领导到基层搞新闻搞摄制的都不懂高数，也不会去了解，所以它们自以为自己拍出来发出来的东西没有问题，看到学界和大家一片骂才意识到翻车了，这不是能随便造神的东西。于是干脆装死硬撑，等时间拖的差不多了再发公告，但也不直接，也不给太大的热度。我们这些从一开始就怀疑的人能看到，而那些从一开始就相信、没有这个学历且缺乏分辨能力的人根本刷不到辟谣公告的相关视频",l潇寻,二级评论,5,101,2024-11-04 12:24:10
摩洛洛,男,回复 @笑面书生- : 其实职高出来确实是可以发光发热的，但是职高的教育不允许,l潇寻,二级评论,6,34,2024-11-04 12:47:13
_小忆控_,保密,回复 @笑面书生- :没必要阴谋论,l潇寻,二级评论,5,3,2024-11-04 13:35:26
Level5-垣根帝督,保密,你才是真正的网文作家[笑哭],l潇寻,二级评论,6,2,2024-11-04 13:37:00
夕阳红老年旅行社,男,回复 @执笔妙词话 : 晋升成功后加强愚弄人心的能力是吧🤣,l潇寻,二级评论,6,0,2024-11-04 15:07:07
团长的阿虚,男,回复 @摩洛洛 :职高的教育资源跟一本比是天差地别，普通一本跟985211之间又是一条鸿沟，甚至985211垫底的跟前列的差距也很大，能连越几个大段挑战，爽文主角都做不到,l潇寻,二级评论,6,13,2024-11-04 15:08:50
龙辰幻境,男,你这系统是哪个系统[滑稽],l潇寻,二级评论,6,1,2024-11-04 17:15:13
菜菜冰凉,保密,笑死我了哈哈哈哈哈[笑哭][笑哭][笑哭],l潇寻,二级评论,5,0,2024-11-04 18:01:08
pz_3710,保密,@母的河马@20岁没吃过KFC@Sinvi@Dev1ce头号粉丝,l潇寻,二级评论,6,0,2024-11-04 18:29:06
peng1123456,保密,[吃瓜],l潇寻,二级评论,2,0,2024-11-04 20:51:39
阿里山九號,保密,那大女主在哪[doge][doge][doge],l潇寻,二级评论,4,0,2024-11-05 07:59:34
秩翎,保密,原来只有成功的才被写成小说了是吧[doge],l潇寻,二级评论,6,1,2024-11-05 09:26:59
赛雷八分钟,男,"回复 @秩翎 :【罗广文的个人空间-哔哩哔哩】 https://b23.tv/gxtzwcJ
【骂姜萍，只是因为她跟你一样是普通人-哔哩哔哩】 https://b23.tv/MASIqXN
推荐给你电子宠物",l潇寻,二级评论,6,1,2024-11-05 21:59:11
ANUforever,保密,我也想成为中专学服装设计的数学天才，大家有什么办法吗？[脱单doge],l潇寻,二级评论,2,1,2024-11-11 11:05:45
长绘-,保密,@瑞克-桑车斯,l潇寻,二级评论,6,1,2024-11-18 16:10:59
耐遮王丨莫雷高德,保密,不得不说逼乎次次认知碾压，b站前期跟风吹捧，中后期玩梗，抖音小红书微博纯保健品市场,,一级评论,6,412,2024-11-03 19:47:52
泪断剑情若长,保密,～还有一个，微信视频号，直接认定作弊实锤也是阴谋，为了打压姜萍，支持她就是天才,耐遮王丨莫雷高德,二级评论,4,57,2024-11-03 20:29:08
稳重的地刺,保密,我看知乎已经把热榜撤了啊,耐遮王丨莫雷高德,二级评论,6,1,2024-11-03 21:22:31
bili_89970625227,保密,回复 @泪断剑情若长 :有受众的，能赚到钱知道了一样去忽悠别人[吃瓜],耐遮王丨莫雷高德,二级评论,2,3,2024-11-03 21:27:29
轻轻听聆听,保密,庇护啥事儿都要踩一脚，翻的车也够多的，纯是这次踩对了,耐遮王丨莫雷高德,二级评论,6,31,2024-11-03 23:09:06
超文艺技术宅,保密,币乎 毕竟是强调理中客证据思维的,耐遮王丨莫雷高德,二级评论,6,23,2024-11-03 23:30:34
三の輪銀,保密,哔站人均乐子人，各种乐子，串子全都能在哔站发出来，就算你发一个讽刺哔站的视频，也有很多人跟风踩，就算有什么事情被洗白了，这个过程会经典咏流传，养蛊不过如此，甚至有专门做赛博史官的，比如说梗指南一类的人[吃瓜],耐遮王丨莫雷高德,二级评论,6,45,2024-11-03 23:34:47
天地一剑王权不见,保密,回复 @泪断剑情若长 :微信视频号全是买保健品的年纪的人[笑哭][笑哭]一些没资格发评论的人在那跟风阴谋论,耐遮王丨莫雷高德,二级评论,5,2,2024-11-04 03:21:57
Kai的物资室,保密,从最基本的逻辑来说，能沉下心来看长文字的脑子大概率就是比天天刷短视频的好[藏狐],耐遮王丨莫雷高德,二级评论,6,77,2024-11-04 06:56:30
请输入昵称-0000,保密,但是至少b站不会天天给我推无脑爽文[笑哭]知乎无脑爽文浏览量比b站大多了，点进去一次之后首页就充斥着那玩意，这就是我卸载知乎的原因,耐遮王丨莫雷高德,二级评论,2,8,2024-11-04 08:19:50
-lowkey-d,男,回复 @天地一剑王权不见 :对的，微信更多的还是4，50岁以上的长辈，更多的还是没有怎么读过书的，那些评论对于我们来说也是一种代沟，理解就好[笑哭],耐遮王丨莫雷高德,二级评论,5,1,2024-11-04 10:52:54
梅泽堡的蒂特马尔,女,贴吧呢,耐遮王丨莫雷高德,二级评论,6,0,2024-11-04 10:53:46
烟花微凉3.1°,保密,漏了个今日头条，里面一堆低智魔怔中年老登,耐遮王丨莫雷高德,二级评论,6,3,2024-11-04 10:55:38
天地一剑王权不见,保密,回复 @-lowkey-d :所以说，国家义务教育还是很有用的，至少对于这些关于学术的事情还是能有基本判断能力的[doge_金箍],耐遮王丨莫雷高德,二级评论,5,1,2024-11-04 12:23:12
青雪落寒空,保密,没有，小红书很早就有很多发誓江萍作弊然后大批嘲讽的,耐遮王丨莫雷高德,二级评论,2,1,2024-11-04 12:47:57
断水流王建国,保密,b站那段时间评论区很多其实都在质疑,耐遮王丨莫雷高德,二级评论,4,0,2024-11-04 12:51:21
McComic,保密,逼乎又称原乎，所以游戏区我是不能相信的[doge],耐遮王丨莫雷高德,二级评论,6,0,2024-11-04 16:09:44
知人生原有边界,男,保健品市场还得加上vx的视频号，看的我都惊呆了，未来的保健品市场一片光明啊,耐遮王丨莫雷高德,二级评论,5,2,2024-11-04 20:49:01
二十四玖,女,？知乎一开始全是支持的。b站先开团的,耐遮王丨莫雷高德,二级评论,5,3,2024-11-04 22:43:59
光电班小刘同学,男,因为b乎即便现在风气已经变了，观点可能有偏，但是摆出的观点都是有理有据有逻辑的,耐遮王丨莫雷高德,二级评论,6,0,2024-11-05 09:23:19
海绵宝宝凉夏儿,保密,哔乎属于逢x必反，永远站舆论对立面，也不止一次翻车了，只是这次站对了,耐遮王丨莫雷高德,二级评论,6,0,2024-11-05 11:28:57
soultosoul,保密,那段时间在某音谁质疑，江苏IP围攻谁[笑哭],,一级评论,5,7,2024-11-03 20:45:58
坐不改姓屈耀鑫,保密,我是中专生，给我点赞[doge],,一级评论,5,571,2024-11-03 17:51:52
中国龙宝,保密,快去拿奖[滑稽],坐不改姓屈耀鑫,二级评论,5,20,2024-11-03 17:57:50
阿尼亚今晚吃徐福记,男,给✌🏻点赞了[大哭],坐不改姓屈耀鑫,二级评论,5,11,2024-11-03 18:25:21
昵称这东西可以没有,男,你是国家栋梁,坐不改姓屈耀鑫,二级评论,6,0,2024-11-03 18:49:54
教你如何吃遍世界,男,不行，不拿奖不点[傲娇],坐不改姓屈耀鑫,二级评论,5,1,2024-11-03 18:55:15
大专第一人,男,我才是第一中专[微笑][doge_金箍],坐不改姓屈耀鑫,二级评论,6,0,2024-11-03 19:25:41
彈劍而歌,男,快请您到领奖台上来,坐不改姓屈耀鑫,二级评论,6,0,2024-11-03 19:50:00
十三三幺,男,不是第十二名不点[doge],坐不改姓屈耀鑫,二级评论,6,0,2024-11-03 20:20:12
東澤華輝QvQ,男,天生烝民，性本齐同，岂有贵贱之别哉？我们每个人过好自己的生活就可以了，并不是说别人是清华北大就能为社会做贡献，中专生或者其他本科生就不能，做好自己就可以了，不需要弄虚作假去炫耀一个不存在的自己，这么这种人本身就毫无尊严，并且不会被任何人所认可的。,坐不改姓屈耀鑫,二级评论,5,5,2024-11-03 21:59:47
小_桃夭,保密,回复 @東澤華輝QvQ :给你鼓掌[支持][支持][支持],坐不改姓屈耀鑫,二级评论,6,1,2024-11-03 22:23:32
她洗澡呢,保密,你是什么天才,坐不改姓屈耀鑫,二级评论,6,0,2024-11-03 23:27:49
死神也爱数理化,保密,阿里采访但凡问一下姜萍的做题思路就知道一切都是假的了，但是阿里可不会这么做，这可是一个不可多得的爆炸热点，给这个竞赛给阿里带来了天大的流量。至于姜萍嘛，你既然自己敢接下这个山芋，那是死是活你都该自己担着，荣耀时候爽了赚了，现在塌了就来一句保护未成年，公众不可能轻易放过你的,,一级评论,6,7,2024-11-04 15:15:17
根号下的81,女,的确是，没觉得她有多无辜，而且她都17了，未成年保护都有点硬扯了。,死神也爱数理化,二级评论,6,2,2024-11-04 15:21:46
糖果公主゚,保密,"刚开始。是真的不知道，
达摩院开始采访的那几个都是学新闻的文科生
根本不懂板书的内容 所以
才认为是真的  但是后面视频发上来
被知乎的大佬指出错误了",死神也爱数理化,二级评论,5,0,2024-11-04 17:21:09
干花易折,保密,数学与其他不一样，不会突然凭空出现一个天才，除非你是穿越了，一个数学方面平常平平无奇的学生两年之内突然精通那么多课程，没问题才怪，当时只是质疑就要被追着喷,,一级评论,4,7,2024-11-04 09:26:10
白犀哦,保密,刚看了小红书，嗯，还有一些人认为是因为她和她老师出身中专，斗不过那些名校的；还在信天才少女惨遭资本打压，很抽象。,,一级评论,6,7,2024-11-03 23:42:16
By-By,保密,永远热泪盈眶，永远别当枪使,白犀哦,二级评论,6,0,2024-11-04 08:20:01
Nknown,男,这件事最大的爆点不是姜萍作弊与否，后面提到她希望考浙大，浙大回应不破格录取才是重点。这件事的本质也变成了资本企图利用媒体舆论，伸手控制高校录取，就很可怕了,,一级评论,5,196,2024-11-04 17:44:08
Nknown,男,现在把姜萍推上火刑台，全网网暴一个未成年，甚至地图炮所有中专、低学历，也没有任何意义，问题更大的是背后操纵这一切的媒体和资本,Nknown,二级评论,5,31,2024-11-04 17:45:48
这名字真好取,保密,资本控制不了本科录取，但是研究生录取还不是手到擒来,Nknown,二级评论,5,18,2024-11-04 17:46:24
艾特司体赣神魔,保密,回复 @Nknown :姜萍要想甩锅，除非她能够亲自证明后面的采访包括一系列宣传都是她顺着别人的意思来的，她只是一个木偶，那我勉强也能认可给予未成年人宽容，但就她接受采访脸不红心不跳的北影教科书表演让我很难相信她是无辜的，未成年人不是免死金牌，她名声肯定是臭完了，但该挣的钱估计也挣够了，还有你需要搞清楚一个事实就是姜萍是不可能去参加比赛的，这个事情大概率就是她老师借她的号去参加比赛，结果刚好这个号排名最高，才发生了后面一系列事情。但凡有看过阿里的竞赛题就知道这种难度的题目不是姜萍那种中考数学都不一定能做明白的水平能碰瓷的,Nknown,二级评论,5,45,2024-11-04 17:47:10
Nknown,男,回复 @艾特司体赣神魔 :目前舆论清一色指责姜萍，谁又知道是不是为了转移话题，让大众的眼光从资本移开呢,Nknown,二级评论,5,10,2024-11-04 17:50:40
2024123456,保密,回复 @艾特司体赣神魔 :她一个在校学生敢不听老师和校长的话吗？,Nknown,二级评论,4,4,2024-11-04 18:17:01
VirtualAllocate,男,回复 @这名字真好取 :研究生也得过分数线,Nknown,二级评论,6,2,2024-11-04 19:24:01
天光碎梦众行远,女,回复 @20230828123 :你看看她的采访就知道了https://b23.tv/BV1XcSmYHEyz,Nknown,二级评论,5,5,2024-11-04 19:46:21
゚Free,男,事实上比起舆论来说一个录取名额真的没什么，关键是在台前还是幕后，幕后能操作上大学的手段多了，但是要推上台前说白了还不是试探舆论民心吗,Nknown,二级评论,6,18,2024-11-04 20:50:30
不廷虎鱼,保密,哎，滋蹦,Nknown,二级评论,5,2,2024-11-04 20:54:07
Nknown,男,回复 @不廷虎鱼 : 对客观存在的事物视而不见也是挺可笑的,Nknown,二级评论,5,1,2024-11-04 21:09:48
EvansYang007,保密,回复 @天光碎梦众行远 : 采访证明不了什么？可以是别人让她说什么她就说什么，她只是一个未成年的学生，始作俑者应该是她的老师。,Nknown,二级评论,3,1,2024-11-04 23:04:27
这名字真好取,保密,回复 @VirtualAllocate :金本银硕的含金量还在提高,Nknown,二级评论,5,1,2024-11-04 23:04:45
幻海花火,保密,回复 @这名字真好取 :国内研究生也得先过国家线,Nknown,二级评论,6,0,2024-11-04 23:18:52
不廷虎鱼,保密,回复 @Nknown :你说的对，但我家今天马桶堵了，一定是滋蹦干的,Nknown,二级评论,5,2,2024-11-05 01:31:34
Nknown,男,回复 @不廷虎鱼 : 多少沾点听不懂人话了,Nknown,二级评论,5,0,2024-11-05 01:46:57
sikuyoumi,保密,回复 @Nknown :咎由自取,Nknown,二级评论,6,0,2024-11-06 20:58:59
不廷虎鱼,保密,回复 @Nknown :阴谋论者确实不会说人话,Nknown,二级评论,5,0,2024-11-07 00:08:28
低学历低收入,男,原来她那天说的去做偏微分真的只是发型[微笑],,一级评论,5,19374,2024-11-03 19:12:32
kikifeeling,男,[笑哭],低学历低收入,二级评论,5,85,2024-11-03 19:13:47
mosalah_11,男,蚌,低学历低收入,二级评论,5,42,2024-11-03 19:17:23
好运领域,男,看到你这差点没绷住[妙啊],低学历低收入,二级评论,6,594,2024-11-03 19:24:40
老毛不爱梳髪,保密,差点没绷住,低学历低收入,二级评论,5,299,2024-11-03 19:49:44
木巴罗,保密,美发沙龙才是我的planA[生气_金箍][生气_金箍][生气_金箍],低学历低收入,二级评论,4,410,2024-11-03 19:50:22
bili_58344789020,保密,今日首蚌,低学历低收入,二级评论,5,76,2024-11-03 19:52:51
